x1,y1,z1,x2,y2,z2
1.15233,0.534353,0.538428,-0.535563,-0.148151,1.25178
1.61734,-0.0488478,0.249215,0.0513957,0.288789,1.57515
1.63275,-0.30542,0.791372,0.304998,-0.210791,1.78987
1.16779,0.27592,1.08057,-0.281901,-0.647676,1.466
1.15277,0.533977,0.53911,-0.535438,-0.148072,1.25125
1.61829,-0.0482247,0.248721,0.0513948,0.288837,1.57488
1.63332,-0.306281,0.790183,0.304931,-0.210767,1.78963
1.16621,0.279675,1.07951,-0.281998,-0.647576,1.46561
1.15507,0.532258,0.535375,-0.535388,-0.147912,1.25084
1.62037,-0.0543219,0.253558,0.0515001,0.288859,1.57455
1.63151,-0.306905,0.797688,0.30489,-0.210805,1.78933
1.16593,0.279045,1.07909,-0.281856,-0.647661,1.46585
1.15403,0.532311,0.535291,-0.535387,-0.148067,1.25107
1.62011,-0.0531402,0.252423,0.0513862,0.288866,1.57478
1.63201,-0.306407,0.79622,0.304918,-0.210728,1.78955
1.16694,0.27694,1.08343,-0.281964,-0.647602,1.4654
1.15247,0.533694,0.541335,-0.535225,-0.147922,1.25051
1.61753,-0.0497032,0.252602,0.0515089,0.288817,1.57455
1.632,-0.306457,0.794698,0.30477,-0.210863,1.78944
1.17056,0.271653,1.08416,-0.281928,-0.64755,1.46529
1.15313,0.531141,0.543455,-0.535431,-0.147916,1.25057
1.61812,-0.0497896,0.249675,0.0514906,0.288924,1.57414
1.63555,-0.309277,0.79038,0.304993,-0.21071,1.78885
1.16886,0.274218,1.08071,-0.281923,-0.647618,1.46575
1.15418,0.532026,0.539121,-0.535476,-0.148028,1.251
1.61947,-0.0505827,0.249174,0.0514294,0.288893,1.57448
1.63415,-0.308391,0.790764,0.304982,-0.210697,1.78924
1.16674,0.277054,1.08422,-0.281874,-0.647618,1.46553
1.15287,0.533169,0.541802,-0.535416,-0.147891,1.25107
1.61779,-0.0508741,0.254147,0.0514364,0.288831,1.57492
1.63165,-0.306989,0.796561,0.304978,-0.210895,1.78937
1.16659,0.277373,1.08264,-0.28194,-0.647537,1.46527
1.15292,0.532012,0.539527,-0.535291,-0.147847,1.2505
1.61845,-0.0524796,0.253771,0.0515608,0.288881,1.57434
1.63212,-0.307119,0.796885,0.304913,-0.210809,1.78911
1.16847,0.274064,1.08281,-0.281866,-0.64753,1.46513
1.15249,0.532691,0.541649,-0.535311,-0.147866,1.25042
1.61791,-0.0489406,0.24994,0.0515119,0.288931,1.57422
1.63389,-0.307567,0.791102,0.304957,-0.210732,1.78894
1.16723,0.277837,1.07859,-0.281869,-0.647575,1.46546
1.15461,0.532164,0.535308,-0.535201,-0.147881,1.25068
1.62022,-0.0527981,0.25065,0.0514156,0.288877,1.57491
1.63284,-0.307126,0.793935,0.304748,-0.210816,1.78968
1.16603,0.27839,1.08258,-0.281859,-0.647661,1.46579
1.15288,0.53285,0.53937,-0.535257,-0.148003,1.25101
1.61845,-0.0518874,0.254187,0.0513587,0.288826,1.57515
1.63159,-0.306347,0.797397,0.304756,-0.210832,1.78993
1.16691,0.277468,1.08073,-0.281749,-0.647644,1.46561
1.15115,0.535142,0.539111,-0.535226,-0.148174,1.25049
1.61691,-0.0468486,0.248675,0.0512819,0.288978,1.57438
1.63268,-0.304522,0.790298,0.30476,-0.210492,1.78951
1.16687,0.277723,1.08176,-0.281897,-0.647685,1.46616
1.15234,0.533306,0.539108,-0.535419,-0.148129,1.25129
1.61843,-0.0500153,0.251883,0.0513798,0.288854,1.57488
1.63296,-0.305598,0.794531,0.304902,-0.210703,1.78975
1.16734,0.275904,1.0837,-0.282005,-0.647649,1.4662
1.15103,0.533184,0.541905,-0.535514,-0.147998,1.25153
1.61684,-0.0487938,0.251521,0.0514563,0.28881,1.57505
1.63315,-0.306074,0.793315,0.304965,-0.210841,1.78972
1.16984,0.272593,1.08204,-0.282024,-0.647615,1.46601
1.15173,0.534178,0.542365,-0.535484,-0.148003,1.2512
1.61662,-0.045422,0.245822,0.051546,0.28884,1.57456
1.63473,-0.307007,0.785493,0.305006,-0.210773,1.78937
1.16821,0.276365,1.08115,-0.281908,-0.647663,1.46599
1.15319,0.53259,0.538822,-0.535333,-0.148145,1.25091
1.61844,-0.0507718,0.250327,0.0514216,0.288879,1.57453
1.63346,-0.306996,0.792659,0.304846,-0.210639,1.78961
1.16883,0.273393,1.08342,-0.281974,-0.6477,1.46632
1.15288,0.532061,0.542275,-0.535508,-0.14818,1.25137
1.61801,-0.0497425,0.250458,0.0514832,0.288828,1.57459
1.63397,-0.308411,0.791602,0.305017,-0.210692,1.78953
1.16759,0.276298,1.07998,-0.281811,-0.64751,1.46494
1.15301,0.533969,0.53832,-0.535179,-0.147883,1.25005
1.61908,-0.0482442,0.248816,0.051498,0.288974,1.57403
1.63365,-0.305915,0.790474,0.304866,-0.210653,1.78892
1.17095,0.271317,1.08277,-0.281956,-0.647657,1.46588
1.15348,0.530904,0.542116,-0.535408,-0.147926,1.25133
1.61845,-0.0499741,0.248193,0.0514879,0.288759,1.57515
1.63592,-0.309561,0.788849,0.30494,-0.210972,1.7897
1.16792,0.275867,1.08473,-0.281869,-0.647652,1.46575
1.15,0.535773,0.544246,-0.535321,-0.148091,1.25081
1.61432,-0.0451912,0.249478,0.0514095,0.288879,1.57455
1.63224,-0.305097,0.789966,0.304862,-0.210682,1.78949
1.17281,0.266379,1.08345,-0.282052,-0.647675,1.46629
1.15368,0.529599,0.544614,-0.535332,-0.148082,1.25122
1.61909,-0.0483846,0.245744,0.0515621,0.288766,1.57482
1.63823,-0.311605,0.784584,0.304843,-0.210827,1.78989
1.16649,0.280835,1.07819,-0.282173,-0.647637,1.46646
1.153,0.535332,0.535008,-0.535654,-0.147871,1.25202
1.61828,-0.0494519,0.249458,0.0516145,0.288705,1.57531
1.63178,-0.303948,0.792643,0.305095,-0.21106,1.78975
1.16825,0.276267,1.08406,-0.281916,-0.647644,1.4657
1.15001,0.534174,0.54263,-0.535528,-0.148,1.25114
1.61527,-0.0471486,0.250054,0.0514241,0.288848,1.57464
1.6335,-0.305055,0.791489,0.305036,-0.210796,1.7892
1.16739,0.277782,1.0838,-0.282084,-0.647777,1.46678
1.15151,0.533877,0.541432,-0.535545,-0.148046,1.25224
1.61804,-0.0484088,0.252824,0.0514086,0.288632,1.57596
1.63392,-0.304504,0.795192,0.304869,-0.211099,1.7905
1.1683,0.276804,1.08194,-0.281973,-0.647693,1.46611
1.15503,0.530095,0.53819,-0.53538,-0.148003,1.25141
1.62119,-0.0548235,0.25435,0.0514314,0.288747,1.5753
1.63446,-0.308115,0.798104,0.304838,-0.210943,1.79
1.16816,0.276601,1.08386,-0.282007,-0.647656,1.46601
1.15131,0.533334,0.541821,-0.535321,-0.147939,1.25127
1.61723,-0.0486738,0.251672,0.0515262,0.28874,1.57518
1.63408,-0.305407,0.793709,0.30484,-0.210978,1.78993
1.16891,0.276669,1.08047,-0.281984,-0.647683,1.46608
1.15496,0.531278,0.53735,-0.535355,-0.147969,1.25139
1.62124,-0.0526315,0.251639,0.0514248,0.28874,1.57539
1.6352,-0.30724,0.79476,0.304795,-0.210974,1.79008
1.16888,0.275161,1.08277,-0.281961,-0.647668,1.46617
1.14924,0.536697,0.543133,-0.535543,-0.148088,1.25142
1.61448,-0.0421481,0.245663,0.0514427,0.288842,1.57475
1.63412,-0.303685,0.785304,0.305025,-0.210738,1.78949
1.16919,0.274478,1.0825,-0.28191,-0.647673,1.46609
1.15299,0.53307,0.541326,-0.535439,-0.148041,1.2514
1.61778,-0.0489098,0.24932,0.0513831,0.288826,1.57511
1.63398,-0.307502,0.790493,0.304913,-0.210806,1.7898
1.16879,0.276815,1.07606,-0.281984,-0.647636,1.46595
1.15609,0.532156,0.533251,-0.535521,-0.147944,1.25141
1.62096,-0.0527349,0.247235,0.0514861,0.288803,1.57494
1.63366,-0.308077,0.790042,0.305023,-0.210889,1.78948
